ID,age,profile_gender,tprofile_GOR,profile_education_level,tprofile_gross_household,ethnicity_R,tparent_1,tparent_2,tparent_97,tparent_98,Vote2019R,pastvote_EURef,new_socgrade,politics_scale_profile_update,respdate,W8,page1consentq,page2values1,page2values1_1,page2values1_2,page2values1_3,page2values1_4,page2values1_5,page2values1_6,page2values1_7,page2values1_8,page2values1_9,page2values1a,page2values1a_1,page2values1a_2,page2values1a_3,page2values1a_4,page2values1a_5,page2values1a_6,page2values1a_7,page2values1a_8,page2values1a_9,page3_splitgroups,page3vid_control,page3vid_threat,page3vid_hope,page3vid_justice,page4posttreatment1,page4posttreatment1_1,page4posttreatment1_2,page4posttreatment1_3,page4posttreatment1_4,page4posttreatment2,page4posttreatment2_1,page4posttreatment2_2,page4posttreatment2_3,page4posttreatment2_4,page4posttreatment2_5,page4posttreatment2_6,page4posttreatment3,page4posttreatment3_1,page4posttreatment3_2,page4posttreatment3_3,page4posttreatment3_4,page4posttreatment3_5,page4posttreatment3_6,page4posttreatment3_7,page4posttreatment3_8,page4posttreatment3_9,page4posttreatment3_10,page4posttreatment3_11,page4posttreatment3_12,page4posttreatment3_13,page4posttreatment3_14,page4posttreatment3_15,page4posttreatment3_16,page4posttreatment3_17,page4posttreatment3_18,page4posttreatment3_19,page4posttreatment3_20,page4posttreatment5,page4posttreatment5_1,page4posttreatment5_2,page4posttreatment5_3,page4posttreatment5_4,page4posttreatment5_5,page4posttreatment5_6,page5posttreatment6,page5posttreatment6_1,page5posttreatment6_2,page5posttreatment6_3,page5posttreatment6_4,page5posttreatment6_5,page5posttreatment6_6,page5posttreatment6_7,page5posttreatment6_8,page5posttreatment6_9,page5posttreatment6_10,page5posttreatment6_11,page5posttreatment6_12,page5posttreatment7_1,page5posttreatment7_2,page5posttreatment7_3,page5posttreatment7_4,page5posttreatment7_5,page5posttreatment7_6,page5posttreatment7_7,page5posttreatment7_8,page6posttreatment8,page6posttreatment8_1,page6posttreatment8_2,page6posttreatment8_3,page6posttreatment9scale,page6posttreatment9scale_strangers,page6posttreatment9ascale,page6posttreatment9ascale_government,page6posttreatment9bscale,page6posttreatment9bscale_parliament,page6posttreatment10,page6posttreatment10_1,page6posttreatment10_2,page6posttreatment10_3,page6posttreatment10_4,page6posttreatment10_5,page6posttreatment10_6,page6posttreatment11,page6posttreatment11_1,page6posttreatment11_2,page6posttreatment11_3,page6posttreatment11_4,page6posttreatment11_5,page6posttreatment11_6
966,69,2,9,18,3,1,2,1,2,2,2,2,2,2,4/23/2024,.986682291,1,1,5,5,3,3,5,5,5,1,1,1,2,1,5,5,3,3,1,1,1,4,-9,-9,-9,1,1,9,6,9,6,1,2,2,1,2,6,6,1,2,2,5,6,3,2,5,3,2,2,5,2,2,2,6,6,3,2,6,6,1,2,2,2,4,5,3,1,7,1,5,6,2,6,7,1,6,5,6,6,2,2,1,2,2,1,2,2,1,2,1,7,1,8,1,8,1,8,1,3,3,3,4,4,3,1,2,2,2,5,2,2
967,23,1,8,20,17,1,2,2,1,2,2,3,2,2,4/26/2024,1.475956349,1,1,6,6,2,2,6,6,6,2,2,1,5,2,6,6,6,2,2,1,2,3,-9,-9,1,-9,1,11,6,11,6,1,1,1,1,1,7,7,1,1,1,7,7,5,4,6,5,4,4,7,6,2,1,7,7,3,2,7,7,1,2,2,2,7,7,5,1,7,1,1,7,7,1,7,1,4,2,6,1,1,1,1,1,1,1,2,2,1,5,1,5,1,6,1,1,1,2,1,3,4,4,3,3,3,1,6,5,5,7,5,5
968,19,2,8,11,13,1,2,2,1,2,7,3,1,2,4/24/2024,.459340376,1,1,4,4,3,2,6,6,5,2,4,1,4,2,6,6,4,3,4,4,4,3,-9,-9,1,-9,1,9,6,8,4,1,3,5,5,2,6,5,1,5,3,7,7,3,2,7,6,5,1,6,5,1,1,6,7,1,1,7,7,1,1,1,4,6,6,1,1,7,1,1,7,7,1,7,1,7,1,7,1,2,1,1,2,2,1,2,2,1,5,5,5,1,6,1,3,1,997,1,1,3,3,1,1,3,1,2,2,3,5,5,7
969,35,2,10,9,6,1,2,2,1,2,2,2,2,8,4/24/2024,1.074312162,1,1,5,5,4,3,2,5,5,4,2,1,2,4,3,3,4,4,2,2,3,3,-9,-9,1,-9,1,9,9,11,8,1,1,2,2,1,7,5,1,2,1,6,7,5,2,2,3,5,5,4,3,2,2,6,6,3,2,5,6,1,1,6,3,5,4,5,1,7,1,7,5,1,7,7,3,2,7,4,5,2,1,1,2,2,1,2,2,1,6,5,6,1,1,1,0,1,0,1,3,5,5,2,1,2,1,6,7,5,6,2,6
970,48,1,4,9,5,1,2,1,2,2,1,2,2,5,4/26/2024,3.536869161,1,1,3,3,4,4,5,4,3,2,3,1,3,3,3,3,2,2,3,3,4,3,-9,-9,1,-9,1,4,4,5,5,1,5,5,3,3,4,3,1,3,3,5,5,5,3,3,3,6,6,4,2,4,3,5,5,5,3,4,5,1,3,3,4,5,2,3,1,4,3,5,2,2,7,3,3,6,3,2,5,2,2,1,1,2,1,2,2,1,5,3,5,1,6,1,7,1,7,1,3,4,3,2,4,3,1,3,5,3,5,2,3
971,53,1,9,19,17,1,2,2,1,2,1,2,2,6,4/24/2024,.948997236,1,1,1,1,5,4,3,1,4,1,1,1,1,4,4,1,1,1,1,1,1,2,-9,1,-9,-9,1,1,1,1,1,1,4,4,4,4,1,4,1,3,3,6,5,5,4,4,4,2,5,2,4,4,4,5,4,4,4,2,4,1,5,7,3,4,1,1,1,1,7,7,1,1,7,4,7,1,7,1,7,2,2,2,2,2,2,1,2,1,6,1,5,1,5,1,3,1,3,1,1,1,1,1,5,1,1,3,2,4,5,4,4
972,68,1,4,15,4,1,2,1,2,2,2,1,2,2,4/23/2024,.75199025,1,1,5,5,5,4,5,5,4,1,2,1,5,5,5,6,2,3,2,1,2,4,-9,-9,-9,1,1,11,9,10,7,1,2,6,2,2,5,6,1,2,2,6,7,6,3,5,5,5,3,6,5,2,2,7,6,6,2,6,6,1,2,2,2,6,6,6,1,7,1,1,7,7,1,7,1,7,1,6,1,1,1,1,1,2,1,2,2,1,6,2,6,1,7,1,1,1,6,1,3,4,4,4,3,4,1,2,5,3,5,5,3
973,49,2,6,18,13,1,2,2,1,2,2,1,1,2,4/23/2024,.548772728,1,1,2,4,2,1,6,6,5,2,3,1,2,1,5,3,5,2,3,3,3,1,1,-9,-9,-9,1,9,6,8,5,1,1,1,1,1,5,7,1,2,2,6,6,2,2,6,3,6,5,4,4,1,1,6,7,2,2,7,7,1,1,1,1,4,6,2,1,7,1,5,2,6,3,7,1,6,4,5,1,1,1,1,1,2,2,2,2,1,2,2,2,1,6,1,2,1,5,1,3,3,3,1,1,3,1,1,2,2,5,2,1
974,46,2,8,16,4,1,1,1,2,2,2,1,2,1,4/23/2024,1.027613713,1,1,6,6,4,1,5,6,4,1,2,1,3,2,5,5,3,3,1,1,1,4,-9,-9,-9,1,1,11,7,11,10,1,1,1,1,1,6,6,1,1,2,6,7,1,1,7,5,2,2,5,6,1,1,5,7,2,1,7,7,1,1,1,1,2,2,2,1,7,1,2,6,2,6,6,2,6,6,3,2,1,2,1,2,2,1,2,2,1,5,1,7,1,7,1,3,1,3,1,1,3,4,4,1,1,1,3,2,5,2,3,1
975,47,2,11,18,15,1,1,2,2,2,6,1,1,3,4/23/2024,.906760266,1,1,5,5,1,1,3,3,6,6,6,1,2,1,4,4,6,6,6,6,6,2,-9,1,-9,-9,1,7,8,8,5,1,7,2,7,5,1,5,1,3,2,7,7,2,2,6,6,6,5,6,6,6,6,6,5,5,4,5,5,1,5,1,1,4,6,1,1,7,2,6,3,5,4,7,2,3,2,1,2,2,1,1,2,2,2,2,2,1,3,2,6,1,7,1,4,1,4,1,1,3,1,1,1,1,1,3,5,5,3,5,3
976,39,1,10,9,7,1,2,2,1,2,1,2,2,5,4/23/2024,1.213957061,1,1,5,6,6,6,4,6,4,5,5,1,5,6,3,5,3,2,2,2,2,1,1,-9,-9,-9,1,2,3,1,9,1,7,7,1,6,1,1,1,2,5,6,7,7,6,1,1,6,7,2,2,7,7,3,6,6,7,5,6,1,6,7,6,7,6,2,1,5,7,5,1,1,7,5,2,1,7,1,4,2,2,2,1,2,2,2,2,1,7,2,6,1,3,1,7,1,2,1,1,1,5,1,4,4,1,1,7,2,2,1,7
977,47,1,2,20,17,1,2,1,2,2,7,2,2,8,4/23/2024,.801266476,1,1,5,5,5,5,5,3,3,2,4,1,3,3,4,3,3,3,2,3,3,3,-9,-9,1,-9,1,8,9,8,9,1,1,4,1,2,5,6,1,4,1,6,6,5,2,4,3,6,6,5,3,1,2,6,1,6,4,4,5,1,3,5,3,3,4,3,1,3,1,6,2,3,3,5,3,3,3,3,3,2,1,2,1,2,2,2,2,1,4,2,5,1,2,1,2,1,2,1,3,4,4,4,4,4,1,6,6,6,6,4,6
978,23,1,2,18,16,2,2,2,1,2,2,3,2,1,4/24/2024,1.872184253,1,1,5,3,2,1,4,6,2,2,2,1,3,1,4,5,2,3,2,1,1,2,-9,1,-9,-9,1,11,9,11,1,1,2,1,2,1,5,5,1,1,1,7,6,2,1,6,5,4,6,6,3,1,2,4,7,1,1,6,7,1,1,1,1,7,1,6,1,7,1,1,7,4,4,7,1,5,2,7,1,2,1,1,2,2,2,2,2,1,6,4,1,1,5,1,0,1,0,1,5,5,3,1,3,1,1,3,5,6,4,4,5
979,25,2,11,16,6,1,2,2,1,2,7,3,1,1,4/23/2024,.52137423,1,1,5,5,2,2,5,6,6,4,4,1,4,2,5,6,5,4,3,2,4,1,1,-9,-9,-9,1,9,9,9,4,1,6,3,2,2,6,7,1,2,1,7,6,5,2,6,5,6,5,6,5,1,1,7,7,4,1,6,6,1,1,1,2,5,5,6,1,7,1,1,6,6,2,7,1,7,1,5,2,1,1,1,1,2,1,2,2,1,6,1,3,1,6,1,2,1,2,1,3,3,3,1,3,3,1,6,6,5,6,6,6
980,66,1,3,16,3,1,2,2,1,2,3,3,1,5,4/23/2024,1.162978516,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,2,-9,1,-9,-9,1,3,3,3,3,1,4,5,5,4,4,4,1,4,3,5,5,5,5,4,4,6,5,5,5,5,4,6,5,4,5,5,5,1,4,3,4,5,4,3,1,5,4,6,2,4,4,6,2,4,4,4,3,2,1,2,2,2,2,2,2,1,5,3,6,1,2,1,4,1,5,1,4,4,4,4,4,4,1,5,4,5,5,4,7
981,57,2,5,18,10,1,2,1,2,2,5,1,1,2,4/23/2024,.347619078,1,1,6,6,3,1,5,6,6,3,2,1,1,1,5,6,4,6,1,1,2,3,-9,-9,1,-9,1,11,11,11,6,1,1,2,1,1,7,7,1,1,1,7,7,1,1,5,6,5,5,3,3,1,1,7,7,2,1,7,7,1,2,1,1,5,4,1,1,7,1,1,7,7,1,7,1,2,1,6,1,1,1,1,1,2,2,2,2,1,5,1,6,1,3,1,0,1,2,1,4,4,4,4,4,4,1,2,6,6,7,5,5
982,35,2,9,17,5,1,2,2,1,2,7,3,1,8,4/23/2024,.449959941,1,1,6,2,2,2,6,6,5,4,6,1,5,2,5,6,4,5,3,2,1,3,-9,-9,1,-9,1,1,8,11,7,1,4,2,2,2,7,7,1,6,6,4,5,1,1,5,7,5,4,4,4,3,4,7,4,1,1,5,7,1,5,4,4,4,4,5,1,7,1,1,7,7,1,7,1,7,1,4,4,1,1,1,2,2,1,2,2,1,3,4,3,1,1,1,8,1,8,1,1,1,5,1,1,1,1,3,5,1,6,2,7
983,71,2,5,14,17,1,2,1,2,2,3,2,1,4,4/24/2024,.840461751,1,1,6,6,6,6,4,6,5,5,4,1,4,4,5,6,4,5,3,4,5,2,-9,1,-9,-9,1,11,9,11,5,1,4,1,1,1,7,6,1,1,1,7,7,4,2,4,2,6,7,3,2,2,1,3,6,1,2,6,6,1,4,5,1,3,5,4,1,6,3,7,1,1,7,7,1,1,2,4,4,1,1,1,2,2,2,2,2,1,3,2,5,1,2,1,0,1,0,1,5,5,5,3,1,3,1,5,5,5,6,4,5
984,67,1,10,9,5,1,2,1,2,2,2,2,1,4,4/23/2024,.576661604,1,1,6,6,5,3,5,5,5,3,3,1,6,3,5,3,6,5,3,2,2,4,-9,-9,-9,1,1,10,6,11,7,1,5,3,5,1,7,7,1,3,3,5,7,4,2,5,5,6,6,2,1,3,6,6,5,4,4,6,6,1,6,5,5,2,5,7,1,6,3,3,5,4,4,7,1,4,4,5,7,2,2,1,2,2,2,2,2,1,3,5,5,1,6,1,3,1,2,1,3,3,3,1,3,3,1,6,3,5,6,4,3
985,23,1,9,11,3,1,2,2,1,2,2,3,2,8,4/25/2024,1.765314249,1,1,4,5,3,2,4,6,6,5,5,1,4,2,4,6,5,6,5,5,4,2,-9,1,-9,-9,1,10,6,7,7,1,3,4,3,1,6,5,1,2,1,5,6,2,2,6,6,3,5,5,5,2,2,6,6,2,2,6,6,1,3,1,2,6,3,3,1,5,6,2,5,5,4,7,2,6,3,4,3,2,1,1,2,2,2,2,2,1,7,3,6,1,5,1,1,1,1,1,3,3,3,1,1,3,1,6,6,5,5,3,6
986,54,2,7,17,13,3,2,2,1,2,1,2,1,4,4/24/2024,.70408851,1,1,6,6,6,6,6,6,6,4,6,1,6,3,6,6,3,6,6,2,2,2,-9,1,-9,-9,1,11,9,9,4,1,3,3,3,2,7,7,1,1,1,7,7,6,1,1,1,5,1,7,7,7,1,7,7,1,1,7,7,1,1,1,3,7,7,7,1,7,1,7,7,7,1,7,1,7,7,7,1,2,1,1,2,2,1,2,2,1,6,6,7,1,7,1,0,1,0,1,1,1,1,1,1,1,1,7,7,6,6,7,7
987,67,1,9,15,5,1,2,1,2,2,7,1,1,3,4/23/2024,.319545659,1,1,5,5,3,2,3,5,5,3,2,1,4,2,3,4,3,3,2,2,3,1,1,-9,-9,-9,1,8,8,9,3,1,2,2,2,4,4,3,1,3,3,5,6,3,3,5,4,5,5,4,4,2,2,5,6,4,3,5,6,1,4,2,1,4,6,4,1,7,2,2,2,6,2,7,1,4,1,7,1,2,2,1,1,2,1,2,2,1,5,1,3,1,3,1,3,1,1,1,4,4,3,4,4,4,1,5,5,5,5,5,5
988,19,1,9,18,13,1,2,2,1,2,7,3,2,2,4/23/2024,1.408080982,1,1,4,4,1,1,3,5,4,3,4,1,1,1,3,4,4,3,2,1,1,3,-9,-9,1,-9,1,9,1,6,6,1,7,3,7,4,3,4,1,1,1,7,7,2,2,7,6,6,7,4,3,1,1,7,7,3,2,6,6,1,4,2,2,7,6,5,1,6,1,3,4,4,3,3,4,3,4,4,3,2,2,2,2,2,2,1,2,1,5,4,1,1,2,1,0,1,0,1,3,3,3,3,3,1,1,6,4,6,6,1,4
989,26,2,3,18,10,1,2,2,1,2,2,2,2,3,4/23/2024,1.51360139,1,1,5,4,4,4,4,3,4,4,4,1,4,4,4,3,3,4,5,4,5,1,1,-9,-9,-9,1,9,9,9,9,1,4,4,3,2,5,5,1,4,5,5,5,5,2,3,4,5,5,3,2,5,2,5,5,3,2,5,5,1,3,3,5,5,6,5,1,5,5,5,5,5,6,5,6,5,5,5,6,2,2,1,2,2,2,2,2,1,6,5,5,1,8,1,8,1,9,1,3,4,3,3,3,3,1,5,5,4,5,5,5
990,70,1,10,1,3,1,2,2,1,2,7,3,2,8,4/24/2024,.56044462,1,1,5,4,3,4,5,6,3,2,2,1,5,2,4,4,2,2,2,2,2,4,-9,-9,-9,1,1,10,8,8,9,1,1,5,4,3,6,5,1,3,1,5,7,4,2,5,4,6,4,4,7,4,3,6,7,5,5,5,7,1,4,6,4,5,5,7,1,5,3,2,6,4,1,6,1,6,4,2,3,2,1,2,2,2,2,2,2,1,4,5,6,1,5,1,2,1,4,1,3,4,4,4,4,4,1,3,4,3,5,3,5
991,30,1,3,9,3,1,1,2,2,2,7,3,2,4,4/23/2024,1.141938718,1,1,2,2,2,4,4,4,4,4,2,1,2,4,3,4,4,4,4,4,4,2,-9,1,-9,-9,1,1,11,1,11,1,4,4,4,4,6,7,1,1,1,7,7,4,1,4,1,4,1,4,4,4,4,4,7,4,1,7,7,1,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,2,2,2,2,2,1,6,1,1,1,5,1,5,1,5,1,1,1,1,1,1,1,1,7,7,7,7,7,7
992,20,2,5,11,17,1,2,2,1,2,7,3,1,3,4/23/2024,.276049744,1,1,3,3,2,2,4,5,5,2,2,1,3,2,3,3,3,3,3,2,2,1,1,-9,-9,-9,1,7,6,8,6,1,4,4,4,4,4,4,1,4,3,5,5,5,4,4,4,5,4,4,4,4,3,5,5,5,4,6,6,1,4,4,4,4,4,4,1,6,3,4,4,5,4,4,2,5,4,4,3,2,1,2,2,2,2,2,2,1,4,4,5,1,6,1,3,1,4,1,5,4,5,5,5,3,1,4,4,4,4,4,4
993,39,1,7,16,12,5,2,2,1,2,3,1,2,2,4/23/2024,3.878793465,1,1,2,4,1,1,3,3,6,3,2,1,2,3,3,3,6,5,3,2,4,3,-9,-9,1,-9,1,8,1,7,4,1,7,6,6,5,1,7,1,1,1,7,7,2,1,6,7,6,4,6,6,2,2,6,6,6,5,6,6,1,5,1,1,4,2,1,1,7,1,3,7,2,3,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,7,1,5,1,4,1,0,1,2,1,3,3,3,3,2,3,1,3,3,3,5,5,6
994,52,1,8,11,12,1,2,1,2,2,3,2,1,5,4/24/2024,.880186851,1,1,4,4,3,5,5,5,6,2,5,1,5,4,5,3,4,2,2,2,2,3,-9,-9,1,-9,1,3,3,3,6,1,7,7,7,7,1,4,1,1,1,7,7,7,1,3,5,7,7,6,7,1,1,4,1,7,7,1,1,1,1,4,1,1,7,2,1,7,2,5,3,7,1,7,3,7,1,1,7,2,1,1,1,2,1,2,2,1,6,2,7,1,2,1,2,1,2,1,1,3,3,3,1,3,1,2,5,4,5,6,1
995,59,2,3,4,7,1,2,1,2,2,2,1,1,2,4/26/2024,.747408484,1,1,5,4,6,4,6,6,4,2,2,1,5,3,5,6,4,5,2,3,4,4,-9,-9,-9,1,1,10,10,10,6,1,4,4,4,4,4,4,1,1,1,7,7,5,1,4,5,2,6,6,5,5,2,7,7,7,2,7,6,1,4,6,3,6,2,6,1,6,2,4,4,6,2,6,2,6,2,6,6,2,2,1,2,2,1,2,2,1,6,2,2,1,5,1,2,1,2,1,2,2,2,4,2,1,1,3,2,4,3,2,2
996,67,1,3,17,11,1,2,2,1,2,3,1,1,3,4/23/2024,.698173419,1,1,5,5,4,2,5,5,6,1,2,1,4,2,5,5,4,5,1,1,4,3,-9,-9,1,-9,1,4,6,10,3,1,4,5,5,5,4,5,1,5,5,6,5,4,2,6,5,6,5,4,3,4,1,6,6,4,4,6,6,1,6,2,1,4,4,4,1,6,1,4,3,2,3,7,1,4,1,5,1,2,2,1,2,2,2,2,2,1,3,1,6,1,6,1,1,1,2,1,1,5,3,4,3,4,1,3,2,2,6,2,7
997,71,1,5,6,4,1,2,1,2,2,1,2,1,6,4/23/2024,1.71480524,1,1,2,3,4,3,2,2,2,3,3,1,3,2,2,3,2,3,3,3,2,3,-9,-9,1,-9,1,9,8,5,6,1,5,5,5,6,3,5,1,1,1,7,7,1,4,4,4,6,1,1,2,2,4,4,4,4,4,4,3,1,7,7,7,6,6,7,1,1,5,7,1,1,7,7,7,4,4,1,7,2,2,2,2,2,2,1,2,1,1,3,5,1,9,1,1,1,1,1,1,1,1,1,1,4,1,5,5,5,5,5,3
998,68,2,8,4,2,1,2,2,1,2,7,2,1,5,4/23/2024,2.692464704,1,1,6,6,6,6,6,4,5,1,2,1,6,6,6,6,1,2,1,1,2,2,-9,1,-9,-9,1,11,11,11,8,1,2,6,1,1,7,7,1,3,3,5,2,7,5,2,2,6,6,5,6,2,2,6,7,2,2,6,6,1,6,6,6,7,6,6,1,7,1,2,2,7,1,7,1,7,1,1,7,2,1,1,2,2,1,2,2,1,6,2,6,1,8,1,2,1,1,1,4,3,3,3,3,1,1,5,6,2,5,1,2
999,57,1,11,11,6,1,2,1,2,2,7,3,2,4,4/23/2024,.550046731,1,1,5,3,5,2,5,5,5,2,3,1,5,3,5,5,2,2,1,2,3,3,-9,-9,1,-9,1,9,6,6,9,1,1,1,1,1,7,7,1,2,2,6,6,3,3,4,3,2,3,6,5,2,2,6,7,2,2,6,7,1,2,2,2,6,6,6,1,7,2,2,6,2,6,6,3,6,6,5,3,1,1,2,1,2,2,2,2,1,5,3,3,1,5,1,1,1,1,1,3,3,3,1,4,3,1,3,5,2,4,2,5
1000,67,2,9,8,2,1,2,2,1,2,1,2,2,6,4/24/2024,1.289513859,1,1,6,5,6,6,5,3,6,2,1,1,5,6,6,4,6,4,1,2,2,2,-9,1,-9,-9,1,4,6,6,5,1,4,3,5,1,4,4,1,3,4,5,5,7,6,2,2,5,5,4,4,5,5,5,4,6,5,4,5,1,4,5,3,3,4,4,1,6,1,7,1,2,7,6,1,2,7,1,6,2,2,1,2,2,2,2,2,1,2,3,5,1,1,1,6,1,6,1,3,3,3,1,4,4,1,1,5,3,7,1,7
1001,53,1,1,17,14,1,1,2,2,2,7,2,1,4,4/24/2024,.548574775,1,1,6,6,3,3,4,4,6,4,2,1,3,4,4,3,4,5,2,2,3,1,1,-9,-9,-9,1,8,8,8,8,1,5,3,5,1,5,7,1,2,2,6,7,5,4,5,5,5,5,3,3,6,4,6,4,6,5,5,5,1,4,4,4,4,4,4,1,5,4,4,6,2,4,7,1,4,4,3,4,1,2,1,2,1,1,2,2,1,6,5,5,1,5,1,1,1,1,1,3,4,3,4,3,3,1,4,5,4,5,5,2
1002,53,1,5,9,1,1,2,1,2,2,7,1,2,5,4/24/2024,.462459112,1,1,5,5,5,3,6,6,6,2,2,1,4,4,4,6,4,2,2,2,3,4,-9,-9,-9,1,1,1,1,1,1,1,1,1,1,4,7,7,1,1,4,7,7,5,1,2,2,6,7,4,4,1,1,7,6,2,2,7,7,1,1,2,4,4,1,4,1,5,2,6,1,2,5,2,2,2,1,4,6,1,1,1,1,2,2,2,2,1,7,3,4,1,5,1,4,1,4,1,1,3,1,3,4,4,1,3,5,4,5,1,4
1003,73,2,6,1,17,1,2,1,2,2,1,2,2,4,4/23/2024,1.289513859,1,1,5,4,5,5,4,3,4,1,3,1,4,4,4,4,2,3,2,2,2,3,-9,-9,1,-9,1,8,8,9,9,1,4,3,4,5,6,6,1,2,2,5,5,5,5,3,4,5,5,5,5,4,3,5,5,3,4,5,5,1,5,7,6,5,5,5,1,5,2,4,4,5,5,5,3,5,3,2,5,1,2,2,2,2,1,2,2,1,3,5,6,1,5,1,6,1,6,1,4,3,3,4,4,3,1,6,6,5,5,3,2
1004,54,1,7,1,3,2,1,2,2,2,2,1,2,3,4/26/2024,.80094082,1,1,5,6,6,4,5,6,6,5,2,1,2,2,3,5,2,4,2,1,2,3,-9,-9,1,-9,1,8,4,5,8,1,1,6,1,1,6,7,1,4,1,6,7,4,4,6,6,1,2,6,6,1,1,7,6,2,1,6,7,1,1,1,1,1,4,1,1,6,1,4,6,4,4,7,2,7,5,4,2,1,1,2,2,2,1,2,2,1,6,5,6,1,997,1,3,1,3,1,3,4,4,4,3,4,1,4,4,5,6,5,3
1005,62,2,10,17,8,1,2,1,2,2,2,1,1,3,4/23/2024,.891943369,1,1,5,4,4,3,5,6,5,2,3,1,4,3,5,5,5,3,2,1,2,4,-9,-9,-9,1,1,9,8,9,8,1,6,6,6,3,7,6,1,2,2,7,6,6,5,3,3,6,6,5,6,6,5,3,7,5,5,6,6,1,2,2,3,5,5,5,1,7,1,5,3,3,5,6,2,5,5,3,2,1,2,1,2,2,1,2,2,1,2,5,7,1,4,1,3,1,3,1,3,3,3,4,5,5,1,3,3,3,5,3,3
1006,41,2,3,9,5,1,2,2,1,2,2,1,2,6,4/24/2024,1.209480171,1,1,5,4,5,4,4,6,3,2,2,1,5,4,4,3,2,3,2,2,1,2,-9,1,-9,-9,1,11,7,9,5,1,4,6,5,4,6,4,1,1,1,6,6,5,1,4,3,4,6,6,6,5,5,6,7,5,3,5,6,1,2,1,1,6,2,6,1,5,1,6,6,4,4,6,5,6,4,1,2,2,1,2,2,2,2,2,2,1,6,5,6,1,6,1,0,1,0,1,5,5,3,4,5,3,1,3,3,4,4,1,2
1007,32,2,6,16,14,1,2,2,1,2,1,1,1,5,4/23/2024,1.11481881,1,1,4,3,4,3,4,5,3,1,3,1,5,2,5,5,5,3,4,4,3,3,-9,-9,1,-9,1,8,7,8,4,1,4,5,4,4,3,6,1,3,2,6,6,3,3,5,5,5,5,5,5,4,2,7,6,4,3,6,5,1,3,4,4,3,3,5,1,6,1,4,5,6,2,7,1,2,3,3,2,1,1,1,1,2,1,2,2,1,5,5,3,1,3,1,4,1,4,1,3,3,3,1,1,1,1,3,5,5,5,4,5
1008,28,2,11,15,6,1,2,2,1,2,7,1,1,4,4/23/2024,.489940494,1,1,5,5,5,5,5,5,5,5,5,1,4,4,4,4,4,4,4,4,4,1,1,-9,-9,-9,1,11,11,11,11,1,1,4,4,2,7,7,1,2,2,4,4,5,4,4,4,4,4,4,7,4,4,4,4,4,6,4,4,1,5,3,4,5,4,4,1,5,4,4,6,6,3,6,4,4,4,5,4,2,2,2,2,2,2,2,1,1,4,4,4,1,2,1,1,1,2,1,5,5,5,5,1,1,1,4,6,4,6,4,6
1009,74,1,3,16,13,1,2,2,1,2,2,1,1,1,4/23/2024,.54280118,1,1,6,6,6,1,6,6,6,1,2,1,2,2,6,6,1,1,1,1,1,3,-9,-9,1,-9,1,11,11,11,7,1,1,1,1,1,7,7,1,1,1,7,7,1,1,7,6,2,2,7,7,1,1,7,7,1,1,7,7,1,1,1,1,4,7,5,1,7,1,1,7,7,1,7,1,7,1,7,1,1,1,2,1,1,1,2,2,1,5,1,3,1,7,1,0,1,7,1,3,4,4,4,4,4,1,2,2,1,3,1,1
1010,45,1,2,15,12,4,1,2,2,2,3,1,1,3,4/30/2024,.861092566,1,1,5,5,5,4,5,5,6,6,2,1,2,3,4,4,6,5,2,2,5,1,1,-9,-9,-9,1,9,5,9,1,1,2,5,4,4,3,3,1,1,1,7,7,4,2,5,6,6,7,6,6,2,4,6,6,3,2,5,5,1,3,1,1,6,3,5,1,7,1,1,7,6,1,6,1,7,3,6,2,2,2,1,1,2,1,2,2,1,7,4,2,1,2,1,0,1,0,1,4,4,4,3,3,3,1,7,6,6,6,7,5
1011,67,1,1,5,6,1,2,1,2,2,1,2,2,5,4/24/2024,1.306940486,1,1,5,4,6,5,5,5,5,2,2,1,5,5,4,4,3,4,2,2,2,1,1,-9,-9,-9,1,8,6,7,9,1,4,2,2,1,6,6,1,3,3,6,7,6,4,1,1,5,5,4,4,4,1,6,6,2,2,6,6,1,1,3,3,2,5,2,1,7,1,4,4,6,3,7,1,4,4,4,1,1,1,1,1,2,1,2,2,1,5,3,5,1,7,1,5,1,5,1,5,3,3,3,3,4,1,2,3,4,4,3,2
1012,71,2,11,17,4,1,2,2,1,2,7,1,1,2,4/23/2024,.408475069,1,1,6,6,3,4,5,6,6,4,2,1,4,5,5,5,2,4,1,1,1,2,-9,1,-9,-9,1,10,8,11,4,1,2,1,1,2,6,5,1,5,5,6,7,5,3,2,2,2,6,3,3,4,2,6,7,5,2,6,6,1,5,2,2,4,5,5,1,7,1,2,5,5,2,7,1,7,1,5,2,2,1,1,2,2,2,2,2,1,5,5,4,1,7,1,4,1,4,1,3,3,3,1,2,4,1,5,6,4,4,4,2
